period_type,period,period_label,n_students,series_id,series_label,series_group,score,score_se,mean_difficulty,terms
week,1,Week 1,22,raw_strict,Raw weekly average,observed,0.466703,0.038096,,
week,2,Week 2,22,raw_strict,Raw weekly average,observed,0.468844,0.03315,,
week,3,Week 3,22,raw_strict,Raw weekly average,observed,0.433929,0.040383,,
week,4,Week 4,21,raw_strict,Raw weekly average,observed,0.401613,0.045529,,
week,5,Week 5,22,raw_strict,Raw weekly average,observed,0.458036,0.033643,,
week,6,Week 6,21,raw_strict,Raw weekly average,observed,0.565934,0.064913,,
week,7,Week 7,22,raw_strict,Raw weekly average,observed,0.424426,0.032881,,
week,8,Week 8,21,raw_strict,Raw weekly average,observed,0.268087,0.02648,,
week,9,Week 9,19,raw_strict,Raw weekly average,observed,0.418233,0.063572,,
week,10,Week 10,20,raw_strict,Raw weekly average,observed,0.407458,0.040013,,
week,11,Week 11,21,raw_strict,Raw weekly average,observed,0.395487,0.040869,,
week,12,Week 12,20,raw_strict,Raw weekly average,observed,0.343571,0.030339,,
week,13,Week 13,21,raw_strict,Raw weekly average,observed,0.361047,0.036189,,
week,14,Week 14,20,raw_strict,Raw weekly average,observed,0.323087,0.04221,,
week,15,Week 15,19,raw_strict,Raw weekly average,observed,0.473684,0.068946,,
week,18,Week 18,21,raw_strict,Raw weekly average,observed,0.582389,0.053238,,
week,20,Week 20,22,raw_strict,Raw weekly average,observed,0.514961,0.049516,,
week,21,Week 21,22,raw_strict,Raw weekly average,observed,0.461202,0.027846,,
week,22,Week 22,23,raw_strict,Raw weekly average,observed,0.688572,0.022159,,
week,23,Week 23,23,raw_strict,Raw weekly average,observed,0.572342,0.033501,,
week,25,Week 25,23,raw_strict,Raw weekly average,observed,0.559328,0.040196,,
week,26,Week 26,20,raw_strict,Raw weekly average,observed,0.643854,0.036069,,
week,27,Week 27,23,raw_strict,Raw weekly average,observed,0.437113,0.034978,,
week,33,Week 33,24,raw_strict,Raw weekly average,observed,0.580706,0.029785,,
week,34,Week 34,24,raw_strict,Raw weekly average,observed,0.620813,0.031095,,
week,35,Week 35,24,raw_strict,Raw weekly average,observed,0.663516,0.028848,,
week,36,Week 36,24,raw_strict,Raw weekly average,observed,0.673739,0.025334,,
week,37,Week 37,24,raw_strict,Raw weekly average,observed,0.618335,0.03047,,
week,38,Week 38,24,raw_strict,Raw weekly average,observed,0.717262,0.039518,,
week,39,Week 39,24,raw_strict,Raw weekly average,observed,0.531746,0.036311,,
week,40,Week 40,24,raw_strict,Raw weekly average,observed,0.230362,0.028235,,
week,1,Week 1,22,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.452105,0.037975,-0.7067,"universal beta (pooled student+month FE, strict correct)"
week,2,Week 2,22,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.46221,0.032919,-0.3211,"universal beta (pooled student+month FE, strict correct)"
week,3,Week 3,22,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.415854,0.040369,-0.8751,"universal beta (pooled student+month FE, strict correct)"
week,4,Week 4,21,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.3853,0.045523,-0.7898,"universal beta (pooled student+month FE, strict correct)"
week,5,Week 5,22,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.455835,0.033642,-0.1066,"universal beta (pooled student+month FE, strict correct)"
week,6,Week 6,21,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.545244,0.064937,-1.0017,"universal beta (pooled student+month FE, strict correct)"
week,7,Week 7,22,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.410993,0.032914,-0.6503,"universal beta (pooled student+month FE, strict correct)"
week,8,Week 8,21,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.262626,0.026516,-0.2644,"universal beta (pooled student+month FE, strict correct)"
week,9,Week 9,19,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.397038,0.063574,-1.0262,"universal beta (pooled student+month FE, strict correct)"
week,10,Week 10,20,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.394674,0.039976,-0.6189,"universal beta (pooled student+month FE, strict correct)"
week,11,Week 11,21,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.384836,0.040881,-0.5157,"universal beta (pooled student+month FE, strict correct)"
week,12,Week 12,20,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.339404,0.030339,-0.2018,"universal beta (pooled student+month FE, strict correct)"
week,13,Week 13,21,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.357226,0.036283,-0.185,"universal beta (pooled student+month FE, strict correct)"
week,14,Week 14,20,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.314699,0.042314,-0.4061,"universal beta (pooled student+month FE, strict correct)"
week,15,Week 15,19,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.494226,0.068946,0.9945,"universal beta (pooled student+month FE, strict correct)"
week,18,Week 18,21,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.563674,0.053012,-0.9061,"universal beta (pooled student+month FE, strict correct)"
week,20,Week 20,22,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.514643,0.04817,-0.0154,"universal beta (pooled student+month FE, strict correct)"
week,21,Week 21,22,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.474108,0.028036,0.6248,"universal beta (pooled student+month FE, strict correct)"
week,22,Week 22,23,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.671798,0.022122,-0.8121,"universal beta (pooled student+month FE, strict correct)"
week,23,Week 23,23,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.555575,0.033454,-0.8118,"universal beta (pooled student+month FE, strict correct)"
week,25,Week 25,23,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.539152,0.040321,-0.9768,"universal beta (pooled student+month FE, strict correct)"
week,26,Week 26,20,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.626168,0.035292,-0.8562,"universal beta (pooled student+month FE, strict correct)"
week,27,Week 27,23,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.429225,0.034951,-0.3819,"universal beta (pooled student+month FE, strict correct)"
week,33,Week 33,24,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.619755,0.028717,1.8906,"universal beta (pooled student+month FE, strict correct)"
week,34,Week 34,24,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.656284,0.031092,1.7173,"universal beta (pooled student+month FE, strict correct)"
week,35,Week 35,24,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.686246,0.028925,1.1004,"universal beta (pooled student+month FE, strict correct)"
week,36,Week 36,24,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.704201,0.025485,1.4748,"universal beta (pooled student+month FE, strict correct)"
week,37,Week 37,24,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.643488,0.030538,1.2178,"universal beta (pooled student+month FE, strict correct)"
week,38,Week 38,24,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.738877,0.039149,1.0465,"universal beta (pooled student+month FE, strict correct)"
week,39,Week 39,24,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.553794,0.036311,1.0674,"universal beta (pooled student+month FE, strict correct)"
week,40,Week 40,24,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.249442,0.028274,0.9238,"universal beta (pooled student+month FE, strict correct)"
