series_id,param,param_label,coef,se,pvalue,xbar
pooled_adjusted,avg_d,Pooled difficulty D (V+BK+M),.0250169021594141,.0530006507441946,.6425903846958715,9.121247288654681
three_leg_adjusted,avg_v,V (vocabulary),-.0593645927605163,.0463425157949707,.2164540425366167,3.291525584020142
three_leg_adjusted,avg_b,BK (background knowledge),-.0539805039631056,.0416039168356453,.2108471097407537,2.244374743382464
three_leg_adjusted,avg_m,M (meaning),.078952071117919,.1108656782933312,.4855059774697763,3.585346931364478
vocab_adjusted,avg_v,V (vocabulary),.107974637225579,.0877146693374486,.2341748976939138,3.291525584020142
bk_adjusted,avg_b,BK (background knowledge),-.0801688675567159,.0218172521914137,.0017341611506434,2.244374743382464
meaning_adjusted,avg_m,M (meaning),.0807124143552737,.0635517855180838,.2202483074931074,3.585346931364478
genre_adjusted,avg_v,V (vocabulary),-.004989782795756,.1505874616853873,.9739312484170535,3.291525584020142
genre_adjusted,avg_b,BK (background knowledge),-.0226505316189962,.0787158501340538,.7768244740936564,2.244374743382464
genre_adjusted,avg_m,M (meaning),.0594752653484212,.1329962859221271,.6600688741429441,3.585346931364478
genre_adjusted,share_literary,Literary share,.0990416924642191,.2338334826168799,.6769072978683228,.4634146341463415
genre_adjusted,share_fiction,Fiction share,0,0,,.2195121951219512
textstat_adjusted,avg_textstat,Textstat readability (z),-.0604340175152541,.0469653079012703,.2144743402196461,-.6807086314764158
lexile_adjusted,avg_lexile,Published Lexile (z),-.1805778277398462,.028695495571765,8.09786324215e-06,-.2215425428571429
atos_adjusted,avg_atos,Published ATOS (z),-.1853617868673625,.0294557111512591,8.09786324215e-06,-.2027675714285714
lc_sentstr_adjusted,avg_lc_sentstr,LC Sentence Structure band (z),.1187991811378988,.0543048724551532,.0421331473530333,-.1273950500754508
lc_vocab_adjusted,avg_lc_vocab,LC Vocabulary band (z),.0290161485024569,.1331039211240307,.829884342622137,.3185183114295939
